"ITEM","DESCRIPTION","BUSINESS_UNIT","FINANCIAL_BU","STOCK PRIORITY","Sourcing Apr.26","Sourcing May.26","Cambios","Sourcing Jun.26","Cambio"
"808972","SLLCR23-630-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808984","SLLCR23-700-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808996","SLLCR23-770-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809008","SLLCR23-840-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809020","SLLCR23-910-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89192","SLLCR23-910P8","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809032","SLLCR23-980-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809044","SLLCR23-1050-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809056","SLLCR23-1120-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809068","SLLCR23-1190-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809080","SLLCR23-1260-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89197","SLLCR23-1260P8","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809092","SLLCR23-1330-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809104","SLLCR23-1400-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809116","SLLCR23-1470-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809128","SLLCR23-1540-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809140","SLLCR23-1610-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809152","SLLCR23-1680-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809164","SLLCR23-1750-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809176","SLLCR23-1820-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89205","SLLCR23-1820P8","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808926","SLLCR40-350-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808938","SLLCR40-420-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808950","SLLCR40-490-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808962","SLLCR40-560-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808974","SLLCR40-630-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808986","SLLCR40-700-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808998","SLLCR40-770-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809010","SLLCR40-840-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809022","SLLCR40-910-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809034","SLLCR40-980-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809046","SLLCR40-1050-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809058","SLLCR40-1120-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809070","SLLCR40-1190-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809082","SLLCR40-1260-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809094","SLLCR40-1330-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809106","SLLCR40-1400-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809118","SLLCR40-1470-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809130","SLLCR40-1540-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809142","SLLCR40-1610-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809154","SLLCR40-1680-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809166","SLLCR40-1750-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809178","SLLCR40-1820-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808915","SLLE14-280-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808927","SLLE14-350-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808939","SLLE14-420-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808951","SLLE14-490-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808963","SLLE14-560-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808975","SLLE14-630-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808987","SLLE14-700-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808999","SLLE14-770-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809011","SLLE14-840-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809023","SLLE14-910-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809035","SLLE14-980-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809047","SLLE14-1050-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809059","SLLE14-1120-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809071","SLLE14-1190-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809083","SLLE14-1260-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809095","SLLE14-1330-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809107","SLLE14-1400-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809119","SLLE14-1470-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809131","SLLE14-1540-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809143","SLLE14-1610-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809155","SLLE14-1680-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809167","SLLE14-1750-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809179","SLLE14-1820-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808917","SLLE23-280-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808929","SLLE23-350-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808941","SLLE23-420-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808953","SLLE23-490-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808965","SLLE23-560-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808977","SLLE23-630-S","30","Safety","S","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808989","SLLE23-700-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809001","SLLE23-770-S","30","Safety","S","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809013","SLLE23-840-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809025","SLLE23-910-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809037","SLLE23-980-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809049","SLLE23-1050-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809061","SLLE23-1120-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809073","SLLE23-1190-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809085","SLLE23-1260-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809097","SLLE23-1330-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809109","SLLE23-1400-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809121","SLLE23-1470-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809133","SLLE23-1540-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809145","SLLE23-1610-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809157","SLLE23-1680-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809169","SLLE23-1750-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809181","SLLE23-1820-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"813479","SLLE23-1960L-S","30","Safety","N","SLP to MTY","USA to MTY","-1","USA to MTY","0"
"810386","SLLE23-2100L-S","30","Safety","N","SLP to MTY","USA to MTY","-1","USA to MTY","0"
"810387","SLLE23-2380L-S","30","Safety","N","SLP to MTY","USA to MTY","-1","USA to MTY","0"
"808919","SLLE40-280-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89068","SLLE40-280P8","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808931","SLLE40-350-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808943","SLLE40-420-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808955","SLLE40-490-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808967","SLLE40-560-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808979","SLLE40-630-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"808991","SLLE40-700-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809003","SLLE40-770-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809015","SLLE40-840-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809027","SLLE40-910-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809039","SLLE40-980-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809051","SLLE40-1050-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809063","SLLE40-1120-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809075","SLLE40-1190-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809087","SLLE40-1260-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809099","SLLE40-1330-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809111","SLLE40-1400-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809123","SLLE40-1470-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809135","SLLE40-1540-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809147","SLLE40-1610-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809159","SLLE40-1680-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809171","SLLE40-1750-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"809183","SLLE40-1820-S","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89804","SLLP14-280","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89528","SLLP14-280P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89666","SLLP14-280P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89805","SLLP14-350","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89529","SLLP14-350P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89667","SLLP14-350P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89806","SLLP14-420","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89530","SLLP14-420P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89668","SLLP14-420P88","30","Safety","S","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89807","SLLP14-490","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89531","SLLP14-490P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89669","SLLP14-490P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89808","SLLP14-560","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89532","SLLP14-560P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89670","SLLP14-560P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89809","SLLP14-630","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89533","SLLP14-630P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89671","SLLP14-630P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89810","SLLP14-700","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89534","SLLP14-700P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89672","SLLP14-700P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89811","SLLP14-770","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89535","SLLP14-770P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89673","SLLP14-770P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89812","SLLP14-840","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89536","SLLP14-840P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89674","SLLP14-840P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89537","SLLP14-910P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89675","SLLP14-910P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89814","SLLP14-980","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89538","SLLP14-980P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89676","SLLP14-980P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89815","SLLP14-1050","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89539","SLLP14-1050P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89677","SLLP14-1050P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89816","SLLP14-1120","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89540","SLLP14-1120P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89678","SLLP14-1120P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89817","SLLP14-1190","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89541","SLLP14-1190P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89679","SLLP14-1190P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89818","SLLP14-1260","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89542","SLLP14-1260P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89680","SLLP14-1260P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89543","SLLP14-1330P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89681","SLLP14-1330P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89544","SLLP14-1400P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89682","SLLP14-1400P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89821","SLLP14-1470","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89545","SLLP14-1470P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89683","SLLP14-1470P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89822","SLLP14-1540","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89546","SLLP14-1540P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89684","SLLP14-1540P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89823","SLLP14-1610","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89547","SLLP14-1610P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89685","SLLP14-1610P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89548","SLLP14-1680P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89686","SLLP14-1680P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89825","SLLP14-1750","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89549","SLLP14-1750P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89687","SLLP14-1750P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89826","SLLP14-1820","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89550","SLLP14-1820P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89688","SLLP14-1820P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89827","SLLP23-280","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"805319","SLLP23-280-B16","30","Safety","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"89551","SLLP23-280P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89689","SLLP23-280P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89828","SLLP23-350","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89552","SLLP23-350P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89690","SLLP23-350P88","30","Safety","S","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89829","SLLP23-420","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89553","SLLP23-420P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89691","SLLP23-420P88","30","Safety","S","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89830","SLLP23-490","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89554","SLLP23-490P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89692","SLLP23-490P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89831","SLLP23-560","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89555","SLLP23-560P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89693","SLLP23-560P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89832","SLLP23-630","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89556","SLLP23-630P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89694","SLLP23-630P88","30","Safety","S","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89833","SLLP23-700","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89557","SLLP23-700P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89695","SLLP23-700P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89834","SLLP23-770","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89558","SLLP23-770P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89696","SLLP23-770P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89835","SLLP23-840","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89559","SLLP23-840P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89697","SLLP23-840P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89836","SLLP23-910","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89560","SLLP23-910P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89698","SLLP23-910P88","30","Safety","S","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89837","SLLP23-980","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89561","SLLP23-980P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89699","SLLP23-980P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89562","SLLP23-1050P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89700","SLLP23-1050P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89563","SLLP23-1120P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89701","SLLP23-1120P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89564","SLLP23-1190P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89702","SLLP23-1190P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89841","SLLP23-1260","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89565","SLLP23-1260P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89703","SLLP23-1260P88","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89842","SLLP23-1330","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
"89566","SLLP23-1330P55","30","Safety","N","CHN to MTY","USA to MTY","-1","USA to MTY","0"
